track,candidate_id,pr_number,html_url,title,merged_month,change_type,primary_scope,project_scopes,architecture_shape,architectures,performance_benchmark,reproduction_confidence
representative_core,vllm-cpu-300-240,46807,https://github.com/vllm-project/vllm/pull/46807,PD disagg with Mooncake Connector: GDN support (Qwen3.5) and MLA support (Deepseek-V4-Flash),2026-06,feature,production_code,production_code;tests,single_component,kv_cache_data_movement,run_with_result,medium
representative_core,vllm-cpu-300-241,47007,https://github.com/vllm-project/vllm/pull/47007,fix(security): bound tokenizer work when explicit truncation_side is set,2026-06,bugfix,production_code,production_code;tests,single_component,input_processing_multimodal,not_applicable,high
representative_core,vllm-cpu-300-242,47076,https://github.com/vllm-project/vllm/pull/47076,[Feature] DP supervisor using rust frontend,2026-06,feature,production_code,production_code;tests,single_component,serving_api,not_run,medium
representative_core,vllm-cpu-300-243,47138,https://github.com/vllm-project/vllm/pull/47138,[Bugfix][Tool Parser] PoolsideV1: fix logprobs AttributeError on Responses API,2026-06,bugfix,production_code,production_code;tests,single_component,other,not_applicable,high
representative_core,vllm-cpu-300-244,47263,https://github.com/vllm-project/vllm/pull/47263,"[Model] Remove AyaVision, MusicFlamingo",2026-07,other,production_code,production_code;tests;documentation_examples,multi_component,model_implementation;input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-245,47283,https://github.com/vllm-project/vllm/pull/47283,[Rust Frontend] Use enum-backed domain types for engine outputs and structured outputs,2026-07,refactor,production_code,production_code;tests,multi_component,engine;serving_api;sampling,not_applicable,medium
representative_core,vllm-cpu-300-246,47554,https://github.com/vllm-project/vllm/pull/47554,[CI][AMD] Allow git operations on previously created work trees,2026-07,ci,ci,ci,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-247,47566,https://github.com/vllm-project/vllm/pull/47566,[Bugfix][Multimodal] Normalize direct PIL image inputs,2026-07,bugfix,production_code,production_code,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-248,47155,https://github.com/vllm-project/vllm/pull/47155,[GLM4V] Avoid GLM4V processor init during startup metadata reads,2026-07,performance,production_code,production_code,single_component,model_implementation,run_with_result,medium
representative_core,vllm-cpu-300-249,47529,https://github.com/vllm-project/vllm/pull/47529,[Frontend] Limit `SO_REUSEPORT` to multi-worker serving,2026-07,bugfix,production_code,production_code,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-250,47333,https://github.com/vllm-project/vllm/pull/47333,[Misc] Update request-extras parity for batch chat completion,2026-07,bugfix,production_code,production_code,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-251,47551,https://github.com/vllm-project/vllm/pull/47551,[CI] Bump `huggingface-hub` from `v1.10.2` to `v1.22.0`,2026-07,build,production_code,production_code;tests;ci;build,single_component,model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-252,47538,https://github.com/vllm-project/vllm/pull/47538,[Performance][Hardware][RISC-V] Reduce LMUL pressure in INT4 LUT dequant,2026-07,performance,production_code,production_code,multi_component,kernels_operators;quantization,run_with_result,high
representative_core,vllm-cpu-300-253,47444,https://github.com/vllm-project/vllm/pull/47444,[Rust Frontend] Cache metric handles for scheduler & request stats,2026-07,performance,production_code,production_code;tests,single_component,reliability_observability,not_run,high
representative_core,vllm-cpu-300-254,47091,https://github.com/vllm-project/vllm/pull/47091,[Bugfix] [Gemma4] Fix Gemma4 MTP draft model layers ignoring quant_config,2026-07,bugfix,production_code,production_code,multi_component,speculative_decoding;model_implementation;quantization,not_applicable,medium
representative_core,vllm-cpu-300-255,46066,https://github.com/vllm-project/vllm/pull/46066,[Bugfix][Core] Fix num_output_placeholders underflow with async scheduling + spec decode,2026-07,bugfix,production_code,production_code;tests,single_component,scheduler,not_applicable,medium
representative_core,vllm-cpu-300-256,46768,https://github.com/vllm-project/vllm/pull/46768,[Frontend] add per-request timing `metrics` field to response body of Chat/Completions APIs,2026-07,feature,production_code,production_code;tests;documentation_examples,single_component,serving_api,not_applicable,medium
representative_core,vllm-cpu-300-257,47148,https://github.com/vllm-project/vllm/pull/47148,[UX] Add `model_class_overrides` for  development and debugging,2026-07,feature,production_code,production_code;tests,multi_component,model_implementation;serving_api,not_applicable,medium
representative_core,vllm-cpu-300-258,47834,https://github.com/vllm-project/vllm/pull/47834,fix: use configured max_logprobs instead of hardcoded 20 in derender validation,2026-07,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-259,47318,https://github.com/vllm-project/vllm/pull/47318,[BugFix] Fix ModelOpt mixed-precision quantization for sparse `quantized_layers` configs.,2026-07,bugfix,production_code,production_code;tests,single_component,quantization,not_applicable,high
representative_core,vllm-cpu-300-260,47725,https://github.com/vllm-project/vllm/pull/47725,[BugFix][LoRA] Refresh punica metadata when LoRA slots are reassigned under an unchanged mapping,2026-07,bugfix,production_code,production_code;tests,single_component,lora,not_applicable,medium
representative_core,vllm-cpu-300-261,47897,https://github.com/vllm-project/vllm/pull/47897,[CI/Build] Accept ready-run-all-tests label in pre-commit gate,2026-07,ci,ci,ci,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-262,47888,https://github.com/vllm-project/vllm/pull/47888,[Bugfix] Avoid blocking model launching when no system ffmpeg available for TorchCodec,2026-07,bugfix,production_code,production_code,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-263,47744,https://github.com/vllm-project/vllm/pull/47744,[Core] Pass request context to CPU offload cache policy touch,2026-07,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-264,47728,https://github.com/vllm-project/vllm/pull/47728,[Bugfix][V1] Free out-of-window blocks on the processed-token basis under async scheduling,2026-07,bugfix,production_code,production_code;tests,multi_component,scheduler;kv_cache_data_movement,not_run,medium
representative_core,vllm-cpu-300-265,42478,https://github.com/vllm-project/vllm/pull/42478,[Bugfix] Fix Qwen3-ASR transcription streaming postprocessing,2026-07,bugfix,production_code,production_code;tests,multi_component,serving_api;model_implementation,not_applicable,medium
representative_core,vllm-cpu-300-266,47381,https://github.com/vllm-project/vllm/pull/47381,[Bugfix][Model Runner V2] Order uniform decodes first so spec decodes aren't misclassified as prefills,2026-07,bugfix,production_code,production_code;tests,multi_component,worker_model_runner;attention;speculative_decoding,not_run,medium
representative_core,vllm-cpu-300-267,48211,https://github.com/vllm-project/vllm/pull/48211,[Model][CI/Build] Cosmos3: enable registry tests and register Cosmos3-Super,2026-07,test,tests,tests;documentation_examples,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-268,48256,https://github.com/vllm-project/vllm/pull/48256,[Bugfix][KV Cache] Don't route uniform-page-size MLA+SWA models into DeepseekV4 packing,2026-07,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-269,45781,https://github.com/vllm-project/vllm/pull/45781,[Misc] Rename VLLM_TRITON_ATTN_USE_TD to VLLM_TRITON_USE_TD,2026-07,maintenance,production_code,production_code,multi_component,attention;kernels_operators;configuration_shared_infrastructure,not_applicable,high
representative_core,vllm-cpu-300-270,47021,https://github.com/vllm-project/vllm/pull/47021,[NIXL] Avoid reading expired blocks in bidirectional turn-2 read,2026-07,bugfix,production_code,production_code;tests;documentation_examples,single_component,kv_cache_data_movement,not_applicable,high
representative_core,vllm-cpu-300-271,48622,https://github.com/vllm-project/vllm/pull/48622,[Bugfix][R3] Exclude draft routers from expert capture,2026-07,bugfix,production_code,production_code;tests,single_component,worker_model_runner,not_applicable,medium
representative_core,vllm-cpu-300-272,48437,https://github.com/vllm-project/vllm/pull/48437,fix(lora): validate LoRA rank is positive in PEFTHelper,2026-07,bugfix,production_code,production_code;tests,single_component,lora,not_applicable,high
representative_core,vllm-cpu-300-273,47965,https://github.com/vllm-project/vllm/pull/47965,[Rust Frontend] Wait for mock engine endpoints before ZMQ connect,2026-07,bugfix,production_code,production_code,single_component,engine,run_with_result,high
representative_core,vllm-cpu-300-274,48855,https://github.com/vllm-project/vllm/pull/48855,[Bugfix] Enable FlashAttention MLA prefill for Mistral Small 4 head dims,2026-07,bugfix,production_code,production_code;tests;documentation_examples,single_component,attention,not_applicable,medium
representative_core,vllm-cpu-300-275,48563,https://github.com/vllm-project/vllm/pull/48563,[Bugfix][Gemma4] Fix ModelOpt mixed-precision MoE config mapping,2026-07,bugfix,production_code,production_code;tests,multi_component,model_implementation;quantization,not_applicable,medium
representative_core,vllm-cpu-300-276,48679,https://github.com/vllm-project/vllm/pull/48679,[KV Offload] Support self-describing KV events with TieringOffloadingSpec,2026-07,feature,production_code,production_code;tests;documentation_examples,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-277,48938,https://github.com/vllm-project/vllm/pull/48938,[chore] adjust logo be more friendly to white background terminal,2026-07,bugfix,production_code,production_code,single_component,reliability_observability,not_applicable,medium
representative_core,vllm-cpu-300-278,49295,https://github.com/vllm-project/vllm/pull/49295,[Rust][Benchmark] Use async HTTP clients,2026-07,bugfix,production_code,production_code;benchmarks;tests;build,single_component,other,not_applicable,medium
representative_core,vllm-cpu-300-279,49190,https://github.com/vllm-project/vllm/pull/49190,"[bugfix] Fix Cosmos3 Edge checkpoint weights filtering, video loading, prompt expansion",2026-07,bugfix,production_code,production_code;tests,multi_component,model_loading_layers;input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-280,49344,https://github.com/vllm-project/vllm/pull/49344,[Misc] Fix terminal output logo coloring,2026-07,bugfix,production_code,production_code,single_component,reliability_observability,not_applicable,medium
representative_core,vllm-cpu-300-281,49045,https://github.com/vllm-project/vllm/pull/49045,[Rust Frontend] Extract request preparation from the inference path,2026-07,refactor,production_code,production_code,single_component,input_processing_multimodal,not_applicable,high
representative_core,vllm-cpu-300-282,49001,https://github.com/vllm-project/vllm/pull/49001,[Bugfix] Retry config read to survive concurrent HF cache refresh,2026-07,bugfix,production_code,production_code,single_component,model_implementation,not_applicable,high
representative_core,vllm-cpu-300-283,49217,https://github.com/vllm-project/vllm/pull/49217,[Misc] Use VLLMValidationError in chat_utils content-part validation,2026-07,bugfix,production_code,production_code,single_component,input_processing_multimodal,not_applicable,medium
representative_core,vllm-cpu-300-284,48531,https://github.com/vllm-project/vllm/pull/48531,[Perf][KVConnector][Mooncake] Vectorize prepare_value on the KV load path,2026-07,performance,production_code,production_code;tests,single_component,kv_cache_data_movement,run_with_result,medium
representative_core,vllm-cpu-300-285,49805,https://github.com/vllm-project/vllm/pull/49805,[Bugfix] Wait for the linear bias before layerwise online processing,2026-07,bugfix,production_code,production_code;tests,single_component,model_loading_layers,not_applicable,medium
representative_core,vllm-cpu-300-286,49440,https://github.com/vllm-project/vllm/pull/49440,[Bugfix][KV Offload] Namespace persistent cache by model runner,2026-07,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-287,49502,https://github.com/vllm-project/vllm/pull/49502,[3/N][Core][KV Connector] Support reliable partial-tail KV offload for sub-block prompts,2026-07,bugfix,production_code,production_code;tests,single_component,kv_cache_data_movement,not_applicable,medium
representative_core,vllm-cpu-300-288,48361,https://github.com/vllm-project/vllm/pull/48361,[Test] Regression test for hybrid-Mamba eagle cache-peek in Mooncake connector (#43559),2026-07,test,tests,tests,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-289,47750,https://github.com/vllm-project/vllm/pull/47750,[Feature] Add VidCom2 video token pruning,2026-07,feature,production_code,production_code;tests;documentation_examples,multi_component,serving_api;input_processing_multimodal;model_implementation,not_run,medium
representative_core,vllm-cpu-300-290,49945,https://github.com/vllm-project/vllm/pull/49945,[Test] Skip ROCm AITER MLA prefill tests on non-ROCm platforms,2026-07,test,tests,tests,support_only,support_only,not_applicable,medium
representative_core,vllm-cpu-300-291,49496,https://github.com/vllm-project/vllm/pull/49496,[Rust Frontend] Fix finish reason for named tool choices,2026-07,bugfix,production_code,production_code;tests,single_component,serving_api,not_applicable,high
representative_core,vllm-cpu-300-292,47494,https://github.com/vllm-project/vllm/pull/47494,[Rust Frontend] Align sampling validation with Python,2026-07,bugfix,production_code,production_code;tests,multi_component,serving_api;sampling,not_applicable,high
representative_core,vllm-cpu-300-293,49612,https://github.com/vllm-project/vllm/pull/49612,[KV Connector] Support NIXL heterogeneous P/D block sizes for hybrid models,2026-07,feature,production_code,production_code;tests,multi_component,kv_cache_data_movement;distributed_execution,not_applicable,high
representative_core,vllm-cpu-300-294,50144,https://github.com/vllm-project/vllm/pull/50144,[CPU] Fix s390x builds and update torch version in dockerfile,2026-07,bugfix,production_code,production_code;build,single_component,kernels_operators,not_applicable,medium
representative_core,vllm-cpu-300-295,48145,https://github.com/vllm-project/vllm/pull/48145,[Frontend] Reuse prefill token ids on the decode chat path for disaggregated serving,2026-07,performance,production_code,production_code;tests;ci;documentation_examples,single_component,input_processing_multimodal,not_run,medium
representative_core,vllm-cpu-300-296,50345,https://github.com/vllm-project/vllm/pull/50345,[Kernel][Helion] Disable unsafe B200 RMS reduction warp specialization,2026-07,bugfix,production_code,production_code;tests,single_component,kernels_operators,not_applicable,medium
representative_core,vllm-cpu-300-297,50406,https://github.com/vllm-project/vllm/pull/50406,[Rust Frontend] Improve startup failure and readiness logs,2026-07,bugfix,production_code,production_code,single_component,reliability_observability,not_applicable,high
representative_core,vllm-cpu-300-298,50420,https://github.com/vllm-project/vllm/pull/50420,[Frontend][Bugfix] Use default tool call IDs for Kimi K3 for conversation-level uniqueness,2026-07,bugfix,production_code,production_code;tests,multi_component,input_processing_multimodal;serving_api,not_applicable,medium
representative_core,vllm-cpu-300-299,50305,https://github.com/vllm-project/vllm/pull/50305,[Bugfix] Re-land MiniMax M3 default video processor,2026-07,bugfix,production_code,production_code;tests,multi_component,input_processing_multimodal;kernels_operators,not_applicable,medium
representative_core,vllm-cpu-300-300,49424,https://github.com/vllm-project/vllm/pull/49424,[chore] delete useless code,2026-07,refactor,production_code,production_code;tests,single_component,engine,not_applicable,medium
